topic;time_bin;count;share
3;2024-01-01;142;0.01211500725194096
3;2024-02-01;150;0.011901928112354201
3;2024-03-01;187;0.017530702165557327
3;2024-04-01;309;0.017936959424159748
3;2024-05-01;172;0.015851073633766474
3;2024-06-01;131;0.01410118406889128
3;2024-07-01;94;0.012405965421670846
3;2024-08-01;118;0.015233668990446682
3;2024-09-01;115;0.01568680943936707
3;2024-10-01;158;0.012065673921344024
3;2024-11-01;122;0.013990825688073395
3;2024-12-01;55;0.00894308943089431
3;2025-01-01;114;0.011503531786074672
3;2025-02-01;131;0.012084870848708486
3;2025-03-01;104;0.011531211886018406
3;2025-04-01;133;0.012527079212583593
3;2025-05-01;190;0.01282570541379776
3;2025-06-01;302;0.015515026971487284
3;2025-07-01;159;0.010062017466143526
3;2025-08-01;738;0.009339289555940825
3;2025-09-01;14;0.0056657223796034
4;2021-05-01;229;0.018398007552020566
4;2021-06-01;18;0.0024759284731774417
4;2021-07-01;26;0.006336826712161832
4;2021-08-01;4;0.0036363636363636364
4;2021-09-01;2;0.002911208151382824
4;2021-10-01;2;0.002881844380403458
4;2021-11-01;2;0.003676470588235294
4;2021-12-01;2;0.04
4;2022-02-01;7;0.012195121951219513
4;2022-03-01;1;0.0012919896640826874
4;2022-05-01;1;0.0004616805170821791
4;2022-06-01;1;0.0007199424046076314
4;2022-07-01;1;0.0012787723785166241
4;2022-08-01;5;0.005382131324004306
4;2022-09-01;4;0.009732360097323601
4;2022-12-01;1;0.014925373134328358
4;2023-01-01;4;0.010416666666666666
4;2023-04-01;4;0.008
4;2023-05-01;9;0.008302583025830259
4;2023-07-01;1;0.0016207455429497568
4;2023-10-01;34;0.0006767920058920716
4;2023-11-01;45;0.0011663470011922658
4;2023-12-01;15;0.0006882628246306323
4;2024-01-01;21;0.0017916560020476069
4;2024-02-01;47;0.00372927080853765
4;2024-03-01;9;0.0008437236336364489
4;2024-04-01;17;0.0009868230103906657
4;2024-05-01;19;0.0017509906921021104
4;2024-06-01;6;0.0006458557588805167
4;2024-07-01;57;0.007522766266332322
4;2024-08-01;8;0.0010327911179963851
4;2024-09-01;4;0.0005456281544127677
4;2024-10-01;31;0.002367315769377625
4;2024-11-01;6;0.0006880733944954129
4;2024-12-01;28;0.0045528455284552845
4;2025-01-01;31;0.0031281533804238142
4;2025-02-01;17;0.0015682656826568266
4;2025-03-01;15;0.001663155560483424
4;2025-04-01;14;0.0013186399171140623
4;2025-05-01;22;0.0014850816794923722
4;2025-06-01;42;0.0021577189827896226
4;2025-07-01;43;0.002721174534869004
4;2025-08-01;71;0.000898495336682654
4;2025-09-01;1;0.0004046944556859571
5;2020-06-01;1;0.0024630541871921183
5;2020-08-01;1;0.0017482517482517483
5;2020-09-01;1;0.0019342359767891683
5;2021-05-01;24;0.001928175463967221
5;2021-06-01;10;0.001375515818431912
5;2021-07-01;4;0.0009748964172556666
5;2021-10-01;1;0.001440922190201729
5;2021-11-01;1;0.001838235294117647
5;2022-02-01;1;0.0017421602787456446
5;2022-05-01;3;0.0013850415512465374
5;2022-06-01;3;0.0021598272138228943
5;2023-01-01;1;0.0026041666666666665
5;2023-02-01;5;0.012437810945273632
5;2023-04-01;1;0.002
5;2023-06-01;1;0.0030959752321981426
5;2023-07-01;2;0.0032414910858995136
5;2023-08-01;2;0.007905138339920948
5;2023-10-01;94;0.0018711308398192568
5;2023-11-01;67;0.0017365610906640403
5;2023-12-01;41;0.0018812517206570616
5;2024-01-01;14;0.0011944373346984046
5;2024-02-01;26;0.0020630008728080617
5;2024-03-01;18;0.0016874472672728977
5;2024-04-01;15;0.0008707261856388227
5;2024-05-01;18;0.0016588332872546309
5;2024-06-01;20;0.002152852529601722
5;2024-07-01;8;0.0010558268443975189
5;2024-08-01;11;0.0014200877872450298
5;2024-09-01;14;0.0019096985404446869
5;2024-10-01;34;0.0025964108438335243
5;2024-11-01;20;0.0022935779816513763
5;2024-12-01;10;0.0016260162601626016
5;2025-01-01;27;0.00272452068617558
5;2025-02-01;12;0.001107011070110701
5;2025-03-01;18;0.0019957866725801086
5;2025-04-01;21;0.0019779598756710934
5;2025-05-01;44;0.0029701633589847443
5;2025-06-01;38;0.0019522219368096584
5;2025-07-01;26;0.0016453613466649792
5;2025-08-01;129;0.0016324774427051037
5;2025-09-01;5;0.0020234722784297854
6;2020-05-01;2;0.008298755186721992
6;2020-08-01;3;0.005244755244755245
6;2021-01-01;2;0.013071895424836602
6;2021-04-01;2;0.005847953216374269
6;2021-05-01;41;0.0032939664176106693
6;2021-06-01;17;0.0023383768913342504
6;2021-07-01;11;0.002680965147453083
6;2021-08-01;1;0.0009090909090909091
6;2021-09-01;2;0.002911208151382824
6;2021-11-01;1;0.001838235294117647
6;2022-01-01;1;0.0056179775280898875
6;2022-02-01;1;0.0017421602787456446
6;2022-03-01;3;0.003875968992248062
6;2022-05-01;12;0.00554016620498615
6;2022-06-01;4;0.0028797696184305254
6;2022-07-01;1;0.0012787723785166241
6;2022-08-01;1;0.001076426264800861
6;2023-01-01;1;0.0026041666666666665
6;2023-04-01;1;0.002
6;2023-05-01;3;0.0027675276752767526
6;2023-06-01;1;0.0030959752321981426
6;2023-10-01;161;0.00320480920437128
6;2023-11-01;108;0.002799232802861438
6;2023-12-01;77;0.003533082499770579
6;2024-01-01;47;0.004009896766487501
6;2024-02-01;30;0.00238038562247084
6;2024-03-01;41;0.003843629886566045
6;2024-04-01;47;0.002728275381668311
6;2024-05-01;18;0.0016588332872546309
6;2024-06-01;37;0.003982777179763186
6;2024-07-01;13;0.001715718622145968
6;2024-08-01;24;0.003098373353989156
6;2024-09-01;31;0.00422861819669895
6;2024-10-01;50;0.0038182512409316535
6;2024-11-01;20;0.0022935779816513763
6;2024-12-01;25;0.0040650406504065045
6;2025-01-01;22;0.0022199798183652874
6;2025-02-01;31;0.0028597785977859777
6;2025-03-01;38;0.004213327419891341
6;2025-04-01;36;0.003390788358293303
6;2025-05-01;30;0.002025111381125962
6;2025-06-01;53;0.0027228358592345236
6;2025-07-01;63;0.00398683710922668
6;2025-08-01;260;0.003290264613204085
6;2025-09-01;7;0.0028328611898017
7;2021-05-01;1;8.034064433196755e-05
7;2021-06-01;1;0.0001375515818431912
7;2023-07-01;1;0.0016207455429497568
7;2023-10-01;19;0.0003782072974102753
7;2023-11-01;19;0.0004924576227256233
7;2023-12-01;16;0.0007341470129393411
7;2024-01-01;16;0.0013650712396553195
7;2024-02-01;34;0.002697770372133619
7;2024-03-01;48;0.004499859379394394
7;2024-04-01;33;0.00191559760840541
7;2024-05-01;14;0.001290203667864713
7;2024-06-01;11;0.0011840688912809472
7;2024-07-01;3;0.00039593506664906955
7;2024-08-01;13;0.001678285566744126
7;2024-09-01;13;0.001773291501841495
7;2024-10-01;59;0.004505536464299351
7;2024-11-01;6;0.0006880733944954129
7;2024-12-01;14;0.0022764227642276423
7;2025-01-01;12;0.0012108980827447023
7;2025-02-01;12;0.001107011070110701
7;2025-03-01;2;0.00022175407473112318
7;2025-04-01;12;0.0011302627860977678
7;2025-05-01;28;0.0018901039557175645
7;2025-06-01;36;0.0018494734138196764
7;2025-07-01;17;0.0010758131882040247
7;2025-08-01;14;0.00017716809455714305
8;2020-08-01;1;0.0017482517482517483
8;2020-10-01;1;0.02
8;2020-11-01;1;0.09090909090909091
8;2021-02-01;1;0.006060606060606061
8;2021-04-01;2;0.005847953216374269
8;2021-05-01;3;0.00024102193299590263
8;2021-06-01;10;0.001375515818431912
8;2021-07-01;18;0.004387033877650499
8;2021-08-01;11;0.01
8;2021-09-01;3;0.004366812227074236
8;2021-10-01;4;0.005763688760806916
8;2021-11-01;4;0.007352941176470588
8;2022-02-01;2;0.003484320557491289
8;2022-03-01;9;0.011627906976744186
8;2022-04-01;3;0.008064516129032258
8;2022-05-01;26;0.012003693444136657
8;2022-06-01;14;0.010079193664506839
8;2022-07-01;3;0.0038363171355498722
8;2022-08-01;11;0.011840688912809472
8;2022-09-01;2;0.004866180048661801
8;2023-02-01;4;0.009950248756218905
8;2023-03-01;3;0.06382978723404255
8;2023-05-01;7;0.006457564575645757
8;2023-07-01;3;0.004862236628849271
8;2023-08-01;3;0.011857707509881422
8;2023-10-01;45;0.0008957541254453889
8;2023-11-01;39;0.0010108340676999636
8;2023-12-01;38;0.001743599155730935
8;2024-01-01;31;0.0026448255268321816
8;2024-02-01;12;0.0009521542489883361
8;2024-03-01;24;0.002249929689697197
8;2024-04-01;59;0.0034248563301793695
8;2024-05-01;32;0.002949036955119344
8;2024-06-01;16;0.001722282023681378
8;2024-07-01;17;0.0022436320443447273
8;2024-08-01;19;0.0024528789052414147
8;2024-09-01;12;0.001636884463238303
8;2024-10-01;60;0.004581901489117984
8;2024-11-01;50;0.005733944954128441
8;2024-12-01;26;0.004227642276422764
8;2025-01-01;31;0.0031281533804238142
8;2025-02-01;33;0.003044280442804428
8;2025-03-01;25;0.0027719259341390397
8;2025-04-01;14;0.0013186399171140623
8;2025-05-01;13;0.0008775482651545835
8;2025-06-01;12;0.0006164911379398921
8;2025-07-01;24;0.0015187950892292116
8;2025-08-01;217;0.002746105465635717
8;2025-09-01;5;0.0020234722784297854
9;2021-05-01;4;0.0003213625773278702
9;2021-06-01;4;0.0005502063273727648
9;2021-07-01;1;0.00024372410431391665
9;2022-05-01;1;0.0004616805170821791
9;2022-08-01;1;0.001076426264800861
9;2023-10-01;4;7.962258892847901e-05
9;2023-11-01;4;0.00010367528899486807
9;2023-12-01;5;0.0002294209415435441
9;2024-01-01;2;0.00017063390495691494
9;2024-02-01;20;0.0015869237483138936
9;2024-03-01;8;0.0007499765632323989
9;2024-04-01;12;0.0006965809485110582
9;2024-05-01;3;0.0002764722145424385
9;2024-06-01;1;0.00010764262648008612
9;2024-07-01;3;0.00039593506664906955
9;2024-08-01;6;0.000774593338497289
9;2024-09-01;6;0.0008184422316191515
9;2024-10-01;5;0.00038182512409316535
9;2024-11-01;12;0.0013761467889908258
9;2025-01-01;7;0.0007063572149344097
9;2025-02-01;178;0.016420664206642066
9;2025-03-01;3;0.00033263111209668475
9;2025-04-01;3;0.00028256569652444194
9;2025-05-01;4;0.0002700148508167949
9;2025-06-01;2;0.00010274852298998202
9;2025-07-01;3;0.00018984938615365145
9;2025-08-01;26;0.00032902646132040847
10;2020-06-01;2;0.0049261083743842365
10;2021-05-01;15;0.001205109664979513
10;2021-06-01;5;0.000687757909215956
10;2021-08-01;1;0.0009090909090909091
10;2022-01-01;1;0.0056179775280898875
10;2022-03-01;1;0.0012919896640826874
10;2022-06-01;1;0.0007199424046076314
10;2022-09-01;1;0.0024330900243309003
10;2023-01-01;2;0.005208333333333333
10;2023-10-01;18;0.00035830165017815556
10;2023-11-01;20;0.0005183764449743403
10;2023-12-01;7;0.00032118931816096176
10;2024-01-01;4;0.0003412678099138299
10;2024-02-01;9;0.0007141156867412521
10;2024-03-01;31;0.002906159182525546
10;2024-04-01;9;0.0005224357113832937
10;2024-06-01;2;0.00021528525296017224
10;2024-07-01;8;0.0010558268443975189
10;2024-08-01;3;0.0003872966692486445
10;2024-09-01;5;0.0006820351930159597
10;2024-10-01;36;0.0027491408934707906
10;2024-11-01;9;0.0010321100917431193
10;2024-12-01;12;0.001951219512195122
10;2025-01-01;12;0.0012108980827447023
10;2025-02-01;3;0.00027675276752767527
10;2025-03-01;20;0.002217540747311232
10;2025-04-01;23;0.002166337006687388
10;2025-05-01;23;0.0015525853921965708
10;2025-06-01;17;0.0008733624454148472
10;2025-07-01;17;0.0010758131882040247
10;2025-08-01;24;0.0003037167335265309
11;2021-05-01;1;8.034064433196755e-05
11;2023-10-01;118;0.0023488663733901307
11;2023-11-01;155;0.004017417448551138
11;2023-12-01;135;0.00619436542167569
11;2024-01-01;33;0.0028154594317890964
11;2024-02-01;41;0.0032531936840434817
11;2024-03-01;32;0.0029999062529295958
11;2024-04-01;18;0.0010448714227665873
11;2024-05-01;13;0.0011980462630172333
11;2024-06-01;79;0.008503767491926804
11;2024-07-01;5;0.0006598917777484492
11;2024-08-01;29;0.0037438678027368966
11;2024-09-01;47;0.006411130814350021
11;2024-10-01;28;0.0021382206949217258
11;2024-11-01;6;0.0006880733944954129
11;2024-12-01;14;0.0022764227642276423
11;2025-01-01;89;0.008980827447023209
11;2025-02-01;52;0.004797047970479705
11;2025-03-01;51;0.005654728905643641
11;2025-04-01;24;0.0022605255721955355
11;2025-05-01;41;0.002767652220872148
11;2025-06-01;35;0.0017980991523246853
11;2025-07-01;29;0.0018352107328186305
11;2025-08-01;275;0.0034800875716581667
11;2025-09-01;3;0.0012140833670578712
12;2020-08-01;2;0.0034965034965034965
12;2021-05-01;36;0.0028922631959508315
12;2021-06-01;14;0.0019257221458046766
12;2021-07-01;2;0.0004874482086278333
12;2021-09-01;1;0.001455604075691412
12;2022-02-01;1;0.0017421602787456446
12;2022-03-01;1;0.0012919896640826874
12;2022-04-01;1;0.002688172043010753
12;2022-05-01;3;0.0013850415512465374
12;2022-08-01;1;0.001076426264800861
12;2023-01-01;2;0.005208333333333333
12;2023-05-01;1;0.0009225092250922509
12;2023-06-01;1;0.0030959752321981426
12;2023-07-01;2;0.0032414910858995136
12;2023-09-01;1;0.006097560975609756
12;2023-10-01;50;0.0009952823616059877
12;2023-11-01;44;0.0011404281789435488
12;2023-12-01;46;0.0021106726622006056
12;2024-01-01;18;0.0015357051446122344
12;2024-02-01;17;0.0013488851860668095
12;2024-03-01;21;0.0019686884784850473
12;2024-04-01;59;0.0034248563301793695
12;2024-05-01;11;0.0010137314533222744
12;2024-06-01;8;0.000861141011840689
12;2024-07-01;9;0.0011878051999472086
12;2024-08-01;6;0.000774593338497289
12;2024-09-01;7;0.0009548492702223434
12;2024-10-01;20;0.0015273004963726614
12;2024-11-01;15;0.0017201834862385322
12;2024-12-01;8;0.0013008130081300813
12;2025-01-01;13;0.0013118062563067608
12;2025-02-01;15;0.0013837638376383763
12;2025-03-01;6;0.0006652622241933695
12;2025-04-01;10;0.0009418856550814731
12;2025-05-01;21;0.0014175779667881733
12;2025-06-01;21;0.0010788594913948113
12;2025-07-01;23;0.0014555119605113276
12;2025-08-01;46;0.0005821237392591843
12;2025-09-01;3;0.0012140833670578712
13;2020-05-01;2;0.008298755186721992
13;2020-06-01;5;0.012315270935960592
13;2020-08-01;1;0.0017482517482517483
13;2021-02-01;1;0.006060606060606061
13;2021-03-01;1;0.005
13;2021-04-01;1;0.0029239766081871343
13;2021-05-01;20;0.001606812886639351
13;2021-06-01;23;0.0031636863823933975
13;2021-07-01;8;0.0019497928345113332
13;2021-08-01;4;0.0036363636363636364
13;2021-10-01;5;0.007204610951008645
13;2022-03-01;2;0.002583979328165375
13;2022-04-01;1;0.002688172043010753
13;2022-05-01;2;0.0009233610341643582
13;2022-06-01;2;0.0014398848092152627
13;2022-07-01;1;0.0012787723785166241
13;2022-08-01;4;0.004305705059203444
13;2023-04-01;1;0.002
13;2023-05-01;1;0.0009225092250922509
13;2023-06-01;3;0.009287925696594427
13;2023-08-01;2;0.007905138339920948
13;2023-10-01;112;0.0022294324899974124
13;2023-11-01;56;0.001451454045928153
13;2023-12-01;42;0.0019271359089657704
13;2024-01-01;21;0.0017916560020476069
13;2024-02-01;17;0.0013488851860668095
13;2024-03-01;24;0.002249929689697197
13;2024-04-01;23;0.0013351134846461949
13;2024-05-01;10;0.0009215740484747949
13;2024-06-01;7;0.0007534983853606028
13;2024-07-01;16;0.0021116536887950377
13;2024-08-01;9;0.0011618900077459333
13;2024-09-01;10;0.0013640703860319193
13;2024-10-01;22;0.0016800305460099275
13;2024-11-01;13;0.0014908256880733946
13;2024-12-01;14;0.0022764227642276423
13;2025-01-01;18;0.0018163471241170535
13;2025-02-01;21;0.001937269372693727
13;2025-03-01;16;0.0017740325978489854
13;2025-04-01;25;0.0023547141377036826
13;2025-05-01;33;0.0022276225192385582
13;2025-06-01;27;0.0013871050603647573
13;2025-07-01;17;0.0010758131882040247
13;2025-08-01;109;0.001379380164766328
13;2025-09-01;6;0.0024281667341157424
14;2020-05-01;1;0.004149377593360996
14;2020-08-01;4;0.006993006993006993
14;2021-05-01;22;0.0017674941753032859
14;2021-06-01;17;0.0023383768913342504
14;2021-07-01;8;0.0019497928345113332
14;2021-08-01;1;0.0009090909090909091
14;2021-09-01;1;0.001455604075691412
14;2022-03-01;1;0.0012919896640826874
14;2022-05-01;7;0.003231763619575254
14;2022-06-01;10;0.007199424046076314
14;2022-07-01;6;0.0076726342710997444
14;2022-08-01;4;0.004305705059203444
14;2023-01-01;1;0.0026041666666666665
14;2023-07-01;2;0.0032414910858995136
14;2023-10-01;35;0.0006966976531241914
14;2023-11-01;30;0.0007775646674615106
14;2023-12-01;14;0.0006423786363219235
14;2024-01-01;13;0.001109120382219947
14;2024-02-01;18;0.0014282313734825041
14;2024-03-01;9;0.0008437236336364489
14;2024-04-01;12;0.0006965809485110582
14;2024-05-01;6;0.000552944429084877
14;2024-06-01;31;0.0033369214208826695
14;2024-07-01;3;0.00039593506664906955
14;2024-08-01;5;0.0006454944487477407
14;2024-09-01;5;0.0006820351930159597
14;2024-10-01;10;0.0007636502481863307
14;2024-11-01;8;0.0009174311926605505
14;2024-12-01;1;0.00016260162601626016
14;2025-01-01;7;0.0007063572149344097
