topic;time_bin;count;share
4;2022-06-01;5;0.015337423312883436
4;2022-07-01;2;0.00796812749003984
4;2022-08-01;13;0.05855855855855856
4;2022-09-01;1;0.012987012987012988
4;2022-10-01;2;0.25
4;2023-01-01;6;0.056074766355140186
4;2023-04-01;2;0.01834862385321101
4;2023-05-01;2;0.007575757575757576
4;2023-07-01;2;0.013333333333333334
4;2023-10-01;288;0.02295552367288379
4;2023-11-01;287;0.028477872593768605
4;2023-12-01;133;0.023669692116034882
4;2024-01-01;72;0.024623803009575923
4;2024-02-01;83;0.025712515489467163
4;2024-03-01;62;0.02361904761904762
4;2024-04-01;156;0.03591987105687313
4;2024-05-01;94;0.03177822853279243
4;2024-06-01;49;0.01942902458366376
4;2024-07-01;23;0.010818438381937912
4;2024-08-01;66;0.03324937027707808
4;2024-09-01;46;0.022083533365338453
4;2024-10-01;108;0.03125904486251809
4;2024-11-01;37;0.016292382210479964
4;2024-12-01;19;0.011397720455908818
4;2025-01-01;50;0.018832391713747645
4;2025-02-01;55;0.021842732327243843
4;2025-03-01;72;0.03167619885613726
4;2025-04-01;56;0.019662921348314606
4;2025-05-01;55;0.015118196811434854
4;2025-06-01;125;0.024611143925969678
4;2025-07-01;184;0.04658227848101266
4;2025-08-01;546;0.02612565194506914
4;2025-09-01;14;0.01904761904761905
5;2020-05-01;2;0.038461538461538464
5;2020-08-01;2;0.015384615384615385
5;2020-09-01;3;0.022556390977443608
5;2021-01-01;2;0.0625
5;2021-04-01;1;0.012195121951219513
5;2021-05-01;25;0.00927643784786642
5;2021-06-01;30;0.018115942028985508
5;2021-07-01;17;0.016252390057361378
5;2021-08-01;7;0.026415094339622643
5;2021-10-01;3;0.020689655172413793
5;2021-11-01;1;0.008403361344537815
5;2022-02-01;5;0.037037037037037035
5;2022-03-01;2;0.0106951871657754
5;2022-04-01;4;0.05063291139240506
5;2022-05-01;10;0.020618556701030927
5;2022-06-01;4;0.012269938650306749
5;2022-07-01;3;0.01195219123505976
5;2022-08-01;1;0.0045045045045045045
5;2023-04-01;1;0.009174311926605505
5;2023-05-01;1;0.003787878787878788
5;2023-07-01;3;0.02
5;2023-08-01;1;0.0196078431372549
5;2023-10-01;113;0.009006854774430098
5;2023-11-01;100;0.009922603691208573
5;2023-12-01;58;0.010322121373909948
5;2024-01-01;29;0.009917920656634747
5;2024-02-01;29;0.008983890954151178
5;2024-03-01;52;0.019809523809523808
5;2024-04-01;45;0.01036150126640571
5;2024-05-01;30;0.010141987829614604
5;2024-06-01;15;0.005947660586835844
5;2024-07-01;20;0.00940733772342427
5;2024-08-01;16;0.008060453400503778
5;2024-09-01;5;0.002400384061449832
5;2024-10-01;24;0.006946454413892909
5;2024-11-01;21;0.009247027741083224
5;2024-12-01;12;0.007198560287942412
5;2025-01-01;29;0.010922787193973634
5;2025-02-01;33;0.013105639396346307
5;2025-03-01;42;0.01847778266608007
5;2025-04-01;21;0.007373595505617977
5;2025-05-01;47;0.01291918636613524
5;2025-06-01;57;0.011222681630242174
5;2025-07-01;20;0.005063291139240506
5;2025-08-01;179;0.00856500311019666
5;2025-09-01;3;0.004081632653061225
6;2020-07-01;1;0.012195121951219513
6;2020-08-01;3;0.023076923076923078
6;2021-02-01;1;0.027777777777777776
6;2021-04-01;1;0.012195121951219513
6;2021-05-01;96;0.03562152133580705
6;2021-06-01;33;0.019927536231884056
6;2021-07-01;41;0.03919694072657744
6;2021-08-01;3;0.011320754716981131
6;2021-09-01;4;0.023391812865497075
6;2021-10-01;5;0.034482758620689655
6;2021-11-01;1;0.008403361344537815
6;2022-02-01;1;0.007407407407407408
6;2022-04-01;3;0.0379746835443038
6;2022-05-01;8;0.016494845360824743
6;2022-06-01;2;0.006134969325153374
6;2022-07-01;12;0.04780876494023904
6;2022-08-01;2;0.009009009009009009
6;2022-09-01;3;0.03896103896103896
6;2022-12-01;1;0.058823529411764705
6;2023-01-01;3;0.028037383177570093
6;2023-02-01;1;0.011363636363636364
6;2023-04-01;2;0.01834862385321101
6;2023-05-01;6;0.022727272727272728
6;2023-06-01;4;0.06451612903225806
6;2023-07-01;1;0.006666666666666667
6;2023-08-01;2;0.0392156862745098
6;2023-10-01;106;0.008448908018491949
6;2023-11-01;64;0.006350466362373487
6;2023-12-01;81;0.014415376401494928
6;2024-01-01;32;0.01094391244870041
6;2024-02-01;22;0.006815365551425031
6;2024-03-01;15;0.005714285714285714
6;2024-04-01;28;0.006447156343541331
6;2024-05-01;19;0.006423258958755916
6;2024-06-01;23;0.009119746233148296
6;2024-07-01;21;0.009877704609595485
6;2024-08-01;14;0.007052896725440806
6;2024-09-01;8;0.003840614498319731
6;2024-10-01;20;0.005788712011577424
6;2024-11-01;19;0.00836635843240863
6;2024-12-01;24;0.014397120575884824
6;2025-01-01;23;0.008662900188323917
6;2025-02-01;16;0.006354249404289118
6;2025-03-01;15;0.006599208095028597
6;2025-04-01;32;0.011235955056179775
6;2025-05-01;31;0.008521165475536009
6;2025-06-01;29;0.0057097853908249655
6;2025-07-01;31;0.007848101265822785
6;2025-08-01;179;0.00856500311019666
6;2025-09-01;9;0.012244897959183673
7;2020-05-01;2;0.038461538461538464
7;2020-06-01;2;0.028169014084507043
7;2020-07-01;2;0.024390243902439025
7;2020-09-01;1;0.007518796992481203
7;2021-05-01;23;0.008534322820037106
7;2021-06-01;8;0.004830917874396135
7;2021-07-01;11;0.010516252390057362
7;2021-08-01;1;0.0037735849056603774
7;2022-03-01;8;0.0427807486631016
7;2022-05-01;3;0.006185567010309278
7;2022-06-01;2;0.006134969325153374
7;2022-07-01;3;0.01195219123505976
7;2022-08-01;1;0.0045045045045045045
7;2023-02-01;1;0.011363636363636364
7;2023-07-01;5;0.03333333333333333
7;2023-10-01;103;0.008209787980232744
7;2023-11-01;86;0.008533439174439373
7;2023-12-01;45;0.00800854244527496
7;2024-01-01;23;0.00786593707250342
7;2024-02-01;29;0.008983890954151178
7;2024-03-01;21;0.008
7;2024-04-01;44;0.010131245682707806
7;2024-05-01;36;0.012170385395537525
7;2024-06-01;29;0.011498810467882634
7;2024-07-01;22;0.010348071495766699
7;2024-08-01;13;0.00654911838790932
7;2024-09-01;29;0.013922227556409025
7;2024-10-01;34;0.009840810419681621
7;2024-11-01;13;0.005724350506384853
7;2024-12-01;9;0.005398920215956809
7;2025-01-01;14;0.005273069679849341
7;2025-02-01;11;0.004368546465448769
7;2025-03-01;16;0.007039155301363837
7;2025-04-01;21;0.007373595505617977
7;2025-05-01;31;0.008521165475536009
7;2025-06-01;34;0.006694231147863753
7;2025-07-01;33;0.008354430379746836
7;2025-08-01;215;0.010287573568113308
7;2025-09-01;5;0.006802721088435374
8;2020-05-01;2;0.038461538461538464
8;2020-06-01;3;0.04225352112676056
8;2021-05-01;19;0.007050092764378479
8;2021-06-01;5;0.0030193236714975845
8;2021-07-01;2;0.0019120458891013384
8;2021-09-01;1;0.005847953216374269
8;2022-03-01;1;0.0053475935828877
8;2022-05-01;1;0.002061855670103093
8;2023-02-01;1;0.011363636363636364
8;2023-04-01;1;0.009174311926605505
8;2023-07-01;2;0.013333333333333334
8;2023-10-01;87;0.006934481109516977
8;2023-11-01;83;0.008235761063703115
8;2023-12-01;45;0.00800854244527496
8;2024-01-01;12;0.004103967168262654
8;2024-02-01;20;0.006195786864931847
8;2024-03-01;6;0.002285714285714286
8;2024-04-01;25;0.005756389592447617
8;2024-05-01;18;0.006085192697768763
8;2024-06-01;16;0.006344171292624901
8;2024-07-01;3;0.0014111006585136407
8;2024-08-01;9;0.004534005037783375
8;2024-09-01;9;0.0043206913106096975
8;2024-10-01;16;0.004630969609261939
8;2024-11-01;10;0.004403346543372964
8;2024-12-01;8;0.004799040191961607
8;2025-01-01;18;0.006779661016949152
8;2025-02-01;13;0.005162827640984908
8;2025-03-01;12;0.005279366476022877
8;2025-04-01;20;0.007022471910112359
8;2025-05-01;25;0.006871907641561297
8;2025-06-01;29;0.0057097853908249655
8;2025-07-01;31;0.007848101265822785
8;2025-08-01;121;0.005789750705775396
9;2020-05-01;2;0.038461538461538464
9;2020-06-01;6;0.08450704225352113
9;2021-05-01;12;0.0044526901669758815
9;2021-06-01;1;0.0006038647342995169
9;2021-07-01;4;0.0038240917782026767
9;2021-08-01;1;0.0037735849056603774
9;2021-09-01;1;0.005847953216374269
9;2022-02-01;2;0.014814814814814815
9;2022-03-01;1;0.0053475935828877
9;2023-05-01;1;0.003787878787878788
9;2023-10-01;61;0.004862107444603858
9;2023-11-01;54;0.00535820599325263
9;2023-12-01;23;0.00409325502758498
9;2024-01-01;33;0.011285909712722298
9;2024-02-01;29;0.008983890954151178
9;2024-03-01;26;0.009904761904761904
9;2024-04-01;81;0.01865070227953028
9;2024-05-01;43;0.0145368492224476
9;2024-06-01;23;0.009119746233148296
9;2024-07-01;18;0.008466603951081843
9;2024-08-01;9;0.004534005037783375
9;2024-09-01;6;0.0028804608737397984
9;2024-10-01;15;0.004341534008683068
9;2024-11-01;16;0.007045354469396741
9;2025-01-01;15;0.005649717514124294
9;2025-02-01;11;0.004368546465448769
9;2025-03-01;35;0.015398152221733392
9;2025-04-01;19;0.006671348314606741
9;2025-05-01;26;0.007146783947223749
9;2025-06-01;21;0.004134672179562906
9;2025-07-01;9;0.002278481012658228
9;2025-08-01;85;0.004067180247858749
9;2025-09-01;1;0.0013605442176870747
10;2020-08-01;1;0.007692307692307693
10;2020-12-01;6;0.8571428571428571
10;2021-03-01;1;0.029411764705882353
10;2021-05-01;19;0.007050092764378479
10;2021-06-01;9;0.005434782608695652
10;2021-07-01;18;0.017208413001912046
10;2021-08-01;3;0.011320754716981131
10;2021-10-01;24;0.16551724137931034
10;2022-03-01;1;0.0053475935828877
10;2022-05-01;2;0.004123711340206186
10;2022-07-01;5;0.0199203187250996
10;2022-09-01;3;0.03896103896103896
10;2023-02-01;3;0.03409090909090909
10;2023-03-01;1;0.25
10;2023-05-01;1;0.003787878787878788
10;2023-07-01;1;0.006666666666666667
10;2023-10-01;61;0.004862107444603858
10;2023-11-01;37;0.003671363365747172
10;2023-12-01;22;0.003915287417689981
10;2024-01-01;24;0.008207934336525308
10;2024-02-01;15;0.004646840148698885
10;2024-03-01;7;0.0026666666666666666
10;2024-04-01;32;0.007368178678332949
10;2024-05-01;19;0.006423258958755916
10;2024-06-01;18;0.007137192704203013
10;2024-07-01;5;0.0023518344308560675
10;2024-08-01;11;0.0055415617128463475
10;2024-09-01;1;0.00048007681228996637
10;2024-10-01;37;0.010709117221418235
10;2024-11-01;4;0.0017613386173491853
10;2024-12-01;10;0.00599880023995201
10;2025-01-01;12;0.004519774011299435
10;2025-02-01;11;0.004368546465448769
10;2025-03-01;3;0.0013198416190057193
10;2025-04-01;10;0.0035112359550561797
10;2025-05-01;7;0.0019241341396371632
10;2025-06-01;35;0.00689112029927151
10;2025-07-01;8;0.0020253164556962027
10;2025-08-01;74;0.0035408392746064405
11;2020-05-01;1;0.019230769230769232
11;2020-07-01;3;0.036585365853658534
11;2020-09-01;9;0.06766917293233082
11;2021-02-01;1;0.027777777777777776
11;2021-03-01;1;0.029411764705882353
11;2021-05-01;29;0.010760667903525046
11;2021-06-01;17;0.010265700483091788
11;2021-07-01;7;0.006692160611854685
11;2021-08-01;2;0.007547169811320755
11;2021-11-01;1;0.008403361344537815
11;2022-02-01;8;0.05925925925925926
11;2022-03-01;3;0.016042780748663103
11;2022-04-01;2;0.02531645569620253
11;2022-05-01;9;0.018556701030927835
11;2022-06-01;4;0.012269938650306749
11;2022-08-01;3;0.013513513513513514
11;2023-02-01;3;0.03409090909090909
11;2023-04-01;1;0.009174311926605505
11;2023-05-01;1;0.003787878787878788
11;2023-06-01;2;0.03225806451612903
11;2023-10-01;100;0.007970667941973538
11;2023-11-01;57;0.005655884103988887
11;2023-12-01;29;0.005161060686954974
11;2024-01-01;23;0.00786593707250342
11;2024-02-01;17;0.005266418835192069
11;2024-03-01;16;0.006095238095238095
11;2024-04-01;25;0.005756389592447617
11;2024-05-01;19;0.006423258958755916
11;2024-06-01;9;0.0035685963521015066
11;2024-07-01;11;0.0051740357478833494
11;2024-08-01;10;0.005037783375314861
11;2024-09-01;9;0.0043206913106096975
11;2024-10-01;24;0.006946454413892909
11;2024-11-01;7;0.0030823425803610744
11;2024-12-01;4;0.0023995200959808036
11;2025-01-01;11;0.004143126177024482
11;2025-02-01;20;0.007942811755361398
11;2025-03-01;9;0.003959524857017158
11;2025-04-01;12;0.004213483146067416
11;2025-05-01;12;0.003298515667949423
11;2025-06-01;26;0.005119117936601693
11;2025-07-01;14;0.0035443037974683543
11;2025-08-01;79;0.0037800851715393082
11;2025-09-01;2;0.0027210884353741495
12;2020-07-01;1;0.012195121951219513
12;2020-08-01;7;0.05384615384615385
12;2020-09-01;2;0.015037593984962405
12;2021-05-01;69;0.025602968460111317
12;2021-06-01;3;0.0018115942028985507
12;2021-07-01;4;0.0038240917782026767
12;2021-08-01;1;0.0037735849056603774
12;2022-07-01;5;0.0199203187250996
12;2023-02-01;3;0.03409090909090909
12;2023-04-01;1;0.009174311926605505
12;2023-10-01;70;0.005579467559381476
12;2023-11-01;60;0.005953562214725144
12;2023-12-01;38;0.006762769176009966
12;2024-01-01;20;0.006839945280437756
12;2024-02-01;17;0.005266418835192069
12;2024-03-01;15;0.005714285714285714
12;2024-04-01;43;0.009900990099009901
12;2024-05-01;21;0.007099391480730223
12;2024-06-01;9;0.0035685963521015066
12;2024-07-01;15;0.0070555032925682035
12;2024-08-01;13;0.00654911838790932
12;2024-09-01;12;0.005760921747479597
12;2024-10-01;9;0.0026049204052098407
12;2024-11-01;18;0.007926023778071334
12;2024-12-01;5;0.002999400119976005
12;2025-01-01;19;0.007156308851224105
12;2025-02-01;17;0.006751389992057188
12;2025-03-01;5;0.002199736031676199
12;2025-04-01;7;0.0024578651685393258
12;2025-05-01;16;0.0043980208905992305
12;2025-06-01;16;0.003150226422524119
12;2025-07-01;9;0.002278481012658228
12;2025-08-01;113;0.005406957270682808
12;2025-09-01;3;0.004081632653061225
13;2021-04-01;1;0.012195121951219513
13;2021-05-01;17;0.006307977736549165
13;2021-06-01;16;0.00966183574879227
13;2021-07-01;8;0.0076481835564053535
13;2021-08-01;2;0.007547169811320755
13;2021-10-01;8;0.05517241379310345
13;2022-05-01;3;0.006185567010309278
13;2023-01-01;1;0.009345794392523364
13;2023-05-01;6;0.022727272727272728
13;2023-06-01;1;0.016129032258064516
13;2023-10-01;61;0.004862107444603858
13;2023-11-01;40;0.0039690414764834295
13;2023-12-01;20;0.003559352197899982
13;2024-01-01;12;0.004103967168262654
13;2024-02-01;11;0.0034076827757125155
13;2024-03-01;20;0.007619047619047619
13;2024-04-01;11;0.0025328114206769514
13;2024-05-01;12;0.004056795131845842
13;2024-06-01;6;0.0023790642347343376
13;2024-07-01;9;0.0042333019755409216
13;2024-08-01;9;0.004534005037783375
13;2024-09-01;4;0.0019203072491598655
13;2024-10-01;11;0.0031837916063675834
13;2024-11-01;5;0.002201673271686482
13;2024-12-01;5;0.002999400119976005
13;2025-01-01;14;0.005273069679849341
13;2025-02-01;47;0.018665607625099286
13;2025-03-01;6;0.0026396832380114386
13;2025-04-01;18;0.006320224719101123
13;2025-05-01;21;0.00577240241891149
13;2025-06-01;15;0.0029533372711163615
13;2025-07-01;29;0.007341772151898734
13;2025-08-01;154;0.0073687736255323225
13;2025-09-01;11;0.014965986394557823
14;2021-05-01;4;0.001484230055658627
14;2021-06-01;2;0.0012077294685990338
14;2022-06-01;1;0.003067484662576687
14;2022-08-01;1;0.0045045045045045045
14;2023-10-01;67;0.00534034752112227
14;2023-11-01;94;0.00932724746973606
14;2023-12-01;59;0.010500088983804947
14;2024-01-01;16;0.005471956224350205
14;2024-02-01;26;0.0080545229244114
14;2024-03-01;14;0.005333333333333333
14;2024-04-01;27;0.006216900759843426
14;2024-05-01;56;0.018931710615280595
14;2024-06-01;9;0.0035685963521015066
14;2024-07-01;7;0.003292568203198495
