topic;time_bin;count;share
0;2020-05-04;5;0.7142857142857143
0;2020-05-18;38;0.76
0;2020-05-25;9;0.6428571428571429
0;2020-06-01;71;0.6513761467889908
0;2020-07-06;73;0.8202247191011236
0;2020-07-13;6;0.8571428571428571
0;2020-07-20;3;1.0
0;2020-08-03;54;0.7941176470588235
0;2020-08-10;27;0.9642857142857143
0;2020-08-17;42;0.6885245901639344
0;2020-08-24;5;0.625
0;2020-08-31;68;0.918918918918919
0;2020-09-07;5;1.0
0;2020-09-14;4;0.4
0;2020-09-21;58;0.8169014084507042
0;2020-09-28;2;1.0
0;2020-10-05;1;1.0
0;2020-10-12;5;0.7142857142857143
0;2020-10-19;1;1.0
0;2020-10-26;4;1.0
0;2020-11-09;1;0.5
0;2020-11-23;3;1.0
0;2020-12-07;7;0.4666666666666667
0;2021-01-11;28;0.717948717948718
0;2021-01-18;4;1.0
0;2021-02-01;11;0.7857142857142857
0;2021-02-08;7;0.7777777777777778
0;2021-02-15;17;0.7391304347826086
0;2021-02-22;1;0.5
0;2021-03-01;29;0.8285714285714286
0;2021-03-08;2;1.0
0;2021-03-22;2;0.25
0;2021-03-29;1;1.0
0;2021-04-05;51;0.9272727272727272
0;2021-04-12;31;0.7948717948717948
0;2021-04-26;63;0.7241379310344828
0;2021-05-03;22;0.8148148148148148
0;2021-05-10;928;0.7307086614173228
0;2021-05-17;1006;0.7529940119760479
0;2021-05-24;588;0.6384364820846905
0;2021-05-31;473;0.7741407528641571
0;2021-06-07;507;0.7120786516853933
0;2021-06-14;507;0.776416539050536
0;2021-06-21;194;0.6855123674911661
0;2021-06-28;251;0.7629179331306991
0;2021-07-05;335;0.8567774936061381
0;2021-07-12;186;0.8571428571428571
0;2021-07-19;102;0.8947368421052632
0;2021-07-26;238;0.815068493150685
0;2021-08-02;73;0.8588235294117647
0;2021-08-09;17;0.85
0;2021-08-16;155;0.8072916666666666
0;2021-08-23;17;0.7727272727272727
0;2021-09-06;45;0.8490566037735849
0;2021-09-13;15;0.5555555555555556
0;2021-09-20;97;0.7348484848484849
0;2021-09-27;16;1.0
0;2021-10-04;105;0.7291666666666666
0;2021-10-11;19;0.59375
0;2021-10-18;14;0.7368421052631579
0;2021-10-25;5;1.0
0;2021-11-01;4;0.8
0;2021-11-08;2;0.6666666666666666
0;2021-11-15;62;0.8051948051948052
0;2021-11-22;51;0.7846153846153846
0;2021-11-29;4;0.4
0;2021-12-06;9;0.75
0;2021-12-13;4;1.0
